,PLEASANTNESS,EDIBLE ,BAKERY ,SWEET ,FRUIT ,FISH,GARLIC ,SPICES ,COLD,SOUR ,BURNT ,ACID ,WARM ,MUSKY ,SWEATY ,AMMONIA/URINOUS,DECAYED,WOOD ,GRASS ,FLOWER ,CHEMICAL
8419,60.20909090909091,12.636363636363637,11.918181818181818,21.936363636363637,2.9272727272727272,0.00909090909090909,0.4727272727272728,5.590909090909091,1.709090909090909,1.5818181818181818,3.2090909090909094,1.0,5.418181818181819,2.1272727272727274,0.2636363636363636,0.5454545454545455,0.9272727272727272,1.781818181818182,4.2272727272727275,4.081818181818182,3.390909090909091
6114390,54.709090909090904,8.036363636363635,7.072727272727272,17.18181818181818,3.3000000000000003,0.8545454545454545,0.32727272727272727,11.081818181818182,2.4363636363636365,2.3363636363636364,3.7909090909090906,2.2272727272727275,8.5,5.745454545454545,1.6727272727272726,6.2,0.7000000000000001,2.5818181818181816,1.6545454545454543,10.98181818181818,5.818181818181818
61048,39.39090909090909,5.345454545454546,1.0,12.736363636363638,7.172727272727272,0.08181818181818182,0.5454545454545455,5.8999999999999995,4.290909090909091,4.418181818181818,4.418181818181818,5.245454545454545,4.00909090909091,2.0454545454545454,0.8181818181818182,2.8545454545454545,2.018181818181818,1.609090909090909,2.6818181818181817,4.427272727272728,13.3
2345,31.954545454545453,0.8090909090909091,0.36363636363636365,5.681818181818182,2.118181818181818,1.0999999999999999,1.009090909090909,1.4090909090909092,3.8454545454545457,4.254545454545455,1.809090909090909,1.5727272727272728,3.563636363636364,5.4,0.8454545454545455,2.109090909090909,1.5545454545454545,1.3454545454545455,0.7454545454545454,4.709090909090909,9.972727272727273
8438,63.6090909090909,12.445454545454545,10.127272727272727,23.254545454545454,8.7,0.45454545454545453,0.33636363636363636,5.218181818181819,2.6363636363636362,2.7181818181818183,2.1363636363636362,2.1,8.372727272727273,2.172727272727273,0.3727272727272727,0.6363636363636364,0.5,0.6818181818181818,0.9363636363636364,7.336363636363637,7.454545454545454
637796,37.5,6.436363636363636,2.518181818181818,10.227272727272728,1.4727272727272727,0.3727272727272727,0.8272727272727272,8.781818181818183,3.3454545454545452,2.7090909090909094,1.5909090909090908,0.9363636363636364,2.009090909090909,2.4181818181818184,0.5818181818181818,0.9727272727272727,0.35454545454545455,1.0363636363636364,1.8454545454545457,2.1272727272727274,3.3363636363636364
8452,30.2,1.5636363636363635,0.8,2.272727272727273,1.1181818181818182,0.41818181818181815,0.4636363636363636,2.3636363636363638,2.9818181818181815,8.254545454545454,3.2545454545454544,12.254545454545454,1.4909090909090907,8.118181818181819,3.4090909090909087,6.0,2.3363636363636364,1.0545454545454545,1.4000000000000001,1.1363636363636365,17.872727272727275
8467,83.33636363636364,29.327272727272728,20.40909090909091,29.33636363636364,4.3,0.01818181818181818,0.41818181818181815,4.218181818181818,0.7454545454545454,1.3636363636363635,2.745454545454545,0.8545454545454545,11.799999999999999,1.1545454545454545,0.01818181818181818,0.35454545454545455,0.24545454545454545,0.6090909090909091,0.045454545454545456,5.5,2.4727272727272727
1183,82.7909090909091,26.745454545454546,21.636363636363637,34.627272727272725,4.636363636363637,0.01818181818181818,0.01818181818181818,3.2818181818181817,0.5636363636363636,0.24545454545454545,1.2545454545454546,0.2181818181818182,13.59090909090909,0.5363636363636364,0.027272727272727275,0.027272727272727275,0.027272727272727275,0.4454545454545455,0.5636363636363636,2.909090909090909,2.1272727272727274
8468,38.081818181818186,3.4545454545454546,3.663636363636363,8.381818181818183,2.0,0.045454545454545456,0.32727272727272727,2.745454545454545,2.3909090909090907,3.2545454545454544,3.4090909090909087,3.172727272727273,5.909090909090909,4.881818181818182,1.9727272727272729,0.4909090909090909,1.2545454545454546,2.009090909090909,1.2545454545454546,3.318181818181818,5.754545454545455
326,37.054545454545455,10.036363636363637,1.781818181818182,4.554545454545455,0.890909090909091,1.0363636363636364,2.809090909090909,5.581818181818181,0.4909090909090909,3.118181818181818,1.8454545454545457,0.9454545454545455,5.2,3.9363636363636365,0.2,0.4454545454545455,0.41818181818181815,2.118181818181818,1.1545454545454545,3.0636363636363635,2.4363636363636365
31209,35.35454545454545,1.3181818181818181,0.7000000000000001,6.781818181818182,4.745454545454546,0.5090909090909091,1.509090909090909,2.6090909090909093,4.209090909090909,6.845454545454545,4.127272727272727,3.4545454545454546,4.281818181818182,11.181818181818182,7.1818181818181825,4.254545454545455,3.2545454545454544,2.8909090909090907,3.190909090909091,2.9545454545454546,13.545454545454547
31210,34.03636363636364,3.490909090909091,1.9636363636363636,9.045454545454545,1.8727272727272728,0.14545454545454545,2.5454545454545454,4.2272727272727275,2.0727272727272728,2.8727272727272726,2.3363636363636364,2.8454545454545457,3.4363636363636365,6.49090909090909,1.7636363636363637,4.490909090909091,0.990909090909091,1.3545454545454547,1.4636363636363636,2.8636363636363638,5.663636363636364
31219,38.54545454545455,5.6000000000000005,0.9181818181818182,14.163636363636364,7.109090909090909,0.0,0.3090909090909091,2.563636363636364,2.6636363636363636,1.2909090909090908,0.2,2.563636363636364,3.709090909090909,2.4181818181818184,1.5454545454545454,2.1272727272727274,1.190909090909091,0.6636363636363637,0.5272727272727272,3.909090909090909,4.136363636363637
778574,39.554545454545455,7.1454545454545455,2.0,9.39090909090909,5.7272727272727275,0.5727272727272728,2.0272727272727273,3.7454545454545456,3.118181818181818,5.827272727272727,3.109090909090909,4.6454545454545455,3.672727272727273,6.427272727272728,3.1545454545454543,1.9727272727272729,2.6454545454545455,1.6818181818181819,1.2727272727272727,4.045454545454545,7.627272727272727
31225,41.945454545454545,3.190909090909091,0.890909090909091,8.854545454545455,1.518181818181818,0.8272727272727272,1.4909090909090907,2.209090909090909,0.45454545454545453,4.3545454545454545,2.672727272727273,2.4909090909090907,3.1,4.945454545454545,4.118181818181818,1.518181818181818,1.6363636363636365,3.0818181818181816,2.1636363636363636,9.845454545454546,7.418181818181818
61052,27.78181818181818,2.5,3.318181818181818,5.518181818181818,3.372727272727273,0.01818181818181818,1.2181818181818183,2.8727272727272726,0.2818181818181818,5.627272727272727,3.3545454545454545,2.481818181818182,4.372727272727273,8.1,5.872727272727272,5.6454545454545455,2.9727272727272727,1.2272727272727273,0.9363636363636364,3.290909090909091,6.263636363636365
31234,38.472727272727276,5.709090909090909,2.3636363636363638,10.09090909090909,2.0,0.0,0.8,5.445454545454545,1.8545454545454545,4.572727272727272,1.9727272727272729,3.018181818181818,2.8909090909090907,5.572727272727273,1.7000000000000002,4.3545454545454545,1.3636363636363635,2.381818181818182,1.4545454545454546,6.381818181818182,3.609090909090909
126,40.699999999999996,2.936363636363636,0.4636363636363636,11.90909090909091,2.4272727272727272,0.22727272727272727,0.8999999999999999,2.6454545454545455,2.563636363636364,4.0636363636363635,1.0727272727272728,2.9909090909090907,2.272727272727273,3.909090909090909,1.0727272727272728,1.7545454545454544,3.245454545454545,0.6,1.1181818181818182,5.136363636363636,9.563636363636363
31244,58.4,5.6000000000000005,3.3545454545454545,20.92727272727273,8.372727272727273,0.0,0.2181818181818182,3.972727272727273,2.9727272727272727,2.272727272727273,1.2090909090909092,2.727272727272727,4.881818181818182,2.5272727272727273,1.6272727272727272,2.727272727272727,1.0818181818181818,0.7727272727272727,4.163636363636364,6.509090909090909,8.772727272727272
31246,44.35454545454545,6.127272727272727,1.781818181818182,11.290909090909091,4.554545454545455,0.4636363636363636,1.281818181818182,3.809090909090909,2.6636363636363636,3.127272727272727,1.6636363636363636,6.209090909090909,2.8454545454545457,2.272727272727273,0.890909090909091,3.5000000000000004,1.3818181818181818,0.8636363636363636,1.9,2.745454545454545,16.900000000000002
31249,51.90909090909091,5.518181818181818,0.9454545454545455,18.30909090909091,11.59090909090909,0.027272727272727275,0.36363636363636365,6.927272727272728,8.3,5.636363636363637,2.209090909090909,4.6818181818181825,2.9727272727272727,2.2181818181818183,0.38181818181818183,2.009090909090909,1.0999999999999999,1.8363636363636364,2.9545454545454546,9.509090909090908,11.154545454545454
31252,25.163636363636364,0.8454545454545455,0.4363636363636364,2.6545454545454548,0.9818181818181818,0.09090909090909091,1.4454545454545453,0.6727272727272727,1.1181818181818182,3.2545454545454544,1.4454545454545453,2.4909090909090907,1.8272727272727274,5.609090909090909,1.5,2.563636363636364,1.8545454545454545,1.6181818181818182,1.6272727272727272,1.4272727272727272,7.690909090909091
31260,31.036363636363635,8.10909090909091,3.0272727272727273,10.072727272727272,5.218181818181819,0.3181818181818182,0.6727272727272727,3.0636363636363635,0.8818181818181818,5.681818181818182,0.5454545454545455,1.0636363636363637,2.8636363636363638,4.509090909090909,2.3636363636363638,1.6454545454545455,1.1272727272727272,1.0545454545454545,0.6818181818181818,3.118181818181818,5.054545454545455
31265,71.13636363636363,19.254545454545454,7.781818181818181,29.745454545454546,18.645454545454545,0.15454545454545454,0.06363636363636364,4.381818181818182,3.3363636363636364,2.8727272727272726,0.8545454545454545,1.8727272727272728,3.6999999999999997,0.7727272727272727,0.2181818181818182,0.4090909090909091,1.2909090909090908,0.20909090909090908,0.8090909090909091,5.827272727272727,6.236363636363636
31266,46.85454545454545,11.327272727272728,2.536363636363636,12.945454545454545,15.727272727272728,0.8090909090909091,0.7909090909090909,0.9090909090909091,3.090909090909091,4.781818181818181,0.6909090909090909,1.518181818181818,2.518181818181818,3.9272727272727272,1.6818181818181819,0.3,1.0272727272727271,2.1454545454545455,1.890909090909091,4.972727272727273,4.336363636363636
261,21.845454545454544,1.4636363636363636,1.7727272727272727,1.8454545454545457,0.5545454545454546,1.7727272727272727,3.536363636363636,4.790909090909091,1.190909090909091,13.218181818181819,5.618181818181818,7.163636363636364,4.3999999999999995,16.536363636363635,8.381818181818183,6.427272727272728,8.39090909090909,1.8363636363636364,0.5909090909090909,1.0818181818181818,12.036363636363637
31268,21.227272727272727,1.0545454545454545,0.22727272727272727,1.3909090909090909,0.48181818181818176,0.9181818181818182,0.8181818181818182,1.3909090909090909,1.4181818181818182,4.054545454545455,1.5545454545454545,1.890909090909091,1.781818181818182,1.5545454545454545,5.518181818181818,2.8727272727272726,1.709090909090909,1.1363636363636365,0.7363636363636363,1.5272727272727273,4.090909090909091
31272,50.090909090909086,5.672727272727273,1.3636363636363635,11.881818181818183,3.4272727272727272,0.08181818181818182,0.17272727272727273,1.7454545454545456,4.636363636363637,2.327272727272727,0.5363636363636364,7.40909090909091,2.018181818181818,1.1090909090909091,0.9181818181818182,2.9000000000000004,0.35454545454545455,0.2545454545454546,0.8090909090909091,5.190909090909091,18.863636363636363
31276,49.04545454545455,9.954545454545455,4.5181818181818185,25.263636363636365,15.7,0.15454545454545454,0.2545454545454546,1.4181818181818182,3.809090909090909,1.8454545454545457,1.5909090909090908,2.2454545454545456,3.018181818181818,2.3909090909090907,0.01818181818181818,0.9454545454545455,0.8636363636363636,0.13636363636363638,1.4000000000000001,6.736363636363636,8.072727272727272
196,26.681818181818183,3.0090909090909093,0.7909090909090909,5.636363636363637,0.38181818181818183,0.20909090909090908,1.790909090909091,3.781818181818182,2.1272727272727274,4.618181818181818,1.481818181818182,2.9000000000000004,3.972727272727273,4.318181818181818,2.1545454545454543,0.8999999999999999,2.481818181818182,0.8818181818181818,1.1636363636363636,1.890909090909091,4.5181818181818185
31283,26.918181818181818,1.5909090909090908,1.0454545454545454,4.6454545454545455,2.1454545454545455,0.8727272727272728,1.0999999999999999,2.3454545454545452,3.290909090909091,3.972727272727273,2.5545454545454547,3.781818181818182,3.6272727272727274,3.8181818181818183,1.7636363636363637,1.4727272727272727,1.281818181818182,0.9272727272727272,0.2,1.7545454545454544,8.009090909090908
379,25.30909090909091,0.4090909090909091,0.42727272727272725,1.0545454545454545,1.2636363636363637,0.5909090909090909,2.2181818181818183,1.3454545454545455,1.518181818181818,9.1,4.8090909090909095,5.227272727272727,3.7181818181818183,8.345454545454544,5.418181818181819,2.8000000000000003,4.445454545454545,1.809090909090909,0.32727272727272727,0.8181818181818182,12.036363636363637
454,41.62727272727273,1.8181818181818181,0.01818181818181818,10.136363636363637,4.154545454545454,0.00909090909090909,1.5,3.3000000000000003,5.027272727272727,5.009090909090909,3.4454545454545453,4.627272727272727,2.4363636363636365,6.545454545454546,3.0818181818181816,2.6090909090909093,2.1363636363636362,3.8909090909090907,2.0,4.3999999999999995,11.936363636363637
1060,35.809090909090905,6.336363636363636,4.654545454545454,10.545454545454545,0.5454545454545455,1.2090909090909092,1.0181818181818183,4.709090909090909,1.3181818181818181,5.790909090909091,5.245454545454545,2.963636363636364,6.436363636363636,6.2,2.8363636363636364,2.727272727272727,2.0,4.836363636363637,1.5909090909090908,0.8,8.481818181818182
31404,28.690909090909088,1.481818181818182,0.5181818181818182,3.7454545454545456,0.8727272727272728,0.3727272727272727,1.0272727272727271,3.3545454545454545,1.927272727272727,1.809090909090909,1.4000000000000001,2.209090909090909,2.5545454545454547,3.918181818181818,0.14545454545454545,0.8636363636363636,0.24545454545454545,2.8636363636363638,1.2727272727272727,1.9909090909090907,6.827272727272728
8615,30.29090909090909,2.2272727272727275,0.8181818181818182,8.127272727272727,1.5545454545454545,0.6454545454545454,1.1090909090909091,2.3363636363636364,2.3454545454545452,2.381818181818182,1.1545454545454545,2.481818181818182,3.618181818181818,2.9000000000000004,0.8454545454545455,1.1545454545454545,1.5363636363636364,0.36363636363636365,1.2454545454545454,5.4,4.372727272727273
875,24.745454545454546,2.827272727272727,2.081818181818182,3.4090909090909087,0.27272727272727276,0.7545454545454545,1.709090909090909,2.409090909090909,1.0818181818181818,3.854545454545454,1.8181818181818181,3.5909090909090913,1.4636363636363636,1.8636363636363635,2.809090909090909,2.3545454545454545,1.0272727272727271,0.8272727272727272,1.5636363636363635,0.6,3.3090909090909086
8635,60.58181818181818,10.027272727272727,0.7909090909090909,24.90909090909091,13.218181818181819,0.03636363636363636,0.01818181818181818,2.5454545454545454,3.909090909090909,3.8636363636363633,2.0636363636363635,1.0454545454545454,2.772727272727273,2.8909090909090907,0.5636363636363636,0.8636363636363636,0.38181818181818183,1.5454545454545454,0.7727272727272727,11.481818181818182,8.663636363636364
8658,31.40909090909091,1.9681818181818183,0.5454545454545455,4.8954545454545455,1.2,1.3318181818181818,1.8363636363636364,3.227272727272727,3.2863636363636366,5.190909090909091,4.781818181818181,4.304545454545455,3.8909090909090907,7.045454545454545,2.0727272727272728,3.5772727272727276,4.490909090909091,2.086363636363636,1.1272727272727272,2.5863636363636364,13.79090909090909
61641,26.045454545454543,1.6272727272727272,0.13636363636363638,4.027272727272727,0.01818181818181818,1.3636363636363635,1.6363636363636365,2.5272727272727273,1.609090909090909,4.5181818181818185,2.909090909090909,2.6,1.8454545454545457,3.190909090909091,3.2636363636363637,2.0454545454545454,1.5363636363636364,3.3363636363636364,3.3000000000000003,2.0,4.336363636363636
61653,31.072727272727274,7.054545454545455,5.845454545454546,6.845454545454545,0.6,0.5818181818181818,1.0727272727272728,3.6999999999999997,2.0,3.6272727272727274,6.036363636363636,3.1,3.5999999999999996,4.827272727272727,2.8000000000000003,2.4,3.918181818181818,5.1,4.790909090909091,0.6818181818181818,7.1909090909090905
61659,22.6,4.927272727272728,2.5818181818181816,0.5,0.2,3.3545454545454545,6.863636363636363,4.1454545454545455,1.8454545454545457,8.009090909090908,17.0,4.845454545454545,5.654545454545454,7.881818181818182,3.9818181818181815,4.481818181818182,5.1,3.3636363636363638,2.7363636363636363,0.6090909090909091,7.790909090909091
1136,31.036363636363635,7.027272727272728,4.036363636363636,1.781818181818182,0.2363636363636364,2.727272727272727,5.7727272727272725,5.609090909090909,1.5,5.009090909090909,5.7272727272727275,3.618181818181818,6.209090909090909,7.7,3.4363636363636365,4.672727272727273,3.1545454545454543,2.6090909090909093,2.9545454545454546,0.5181818181818182,9.172727272727272
8712,23.054545454545455,4.345454545454546,1.2454545454545454,1.3363636363636364,0.19090909090909092,1.4181818181818182,4.1090909090909085,3.536363636363636,0.7545454545454545,5.800000000000001,5.363636363636363,1.6272727272727272,2.3,6.8545454545454545,2.827272727272727,5.009090909090909,5.5636363636363635,2.3,1.4454545454545453,0.890909090909091,3.218181818181818
61670,27.88181818181818,5.1,4.2272727272727275,3.5545454545454547,0.045454545454545456,0.4454545454545455,3.0272727272727273,3.490909090909091,0.9454545454545455,3.5000000000000004,2.0454545454545454,1.1272727272727272,2.481818181818182,4.372727272727273,1.7454545454545456,1.0454545454545454,2.2454545454545456,1.2363636363636363,1.9090909090909092,1.1090909090909091,2.7909090909090906
8723,27.70909090909091,3.3363636363636364,1.35,3.563636363636364,1.55,0.00909090909090909,0.75,2.018181818181818,3.7681818181818185,4.422727272727273,2.7818181818181817,6.0590909090909095,4.131818181818182,3.8818181818181823,2.6772727272727272,3.509090909090909,2.4545454545454546,1.8772727272727274,1.009090909090909,2.077272727272727,13.795454545454543
26331,33.990909090909085,8.563636363636364,3.8636363636363633,5.481818181818182,0.5545454545454546,0.4636363636363636,1.309090909090909,3.8818181818181823,2.8909090909090907,6.736363636363636,7.3,2.018181818181818,3.1545454545454543,6.445454545454546,3.5272727272727273,2.2181818181818183,2.409090909090909,2.8636363636363638,1.009090909090909,0.4,4.1454545454545455
444539,38.75454545454545,7.118181818181818,6.254545454545454,9.536363636363635,2.4909090909090907,2.8545454545454545,2.518181818181818,8.545454545454545,1.2636363636363637,8.200000000000001,2.9272727272727272,4.3999999999999995,6.718181818181818,9.154545454545454,6.072727272727272,5.581818181818181,3.8818181818181823,1.5636363636363635,1.509090909090909,2.7818181818181817,4.372727272727273
8785,51.4,4.972727272727273,2.0363636363636366,14.499999999999998,9.39090909090909,0.01818181818181818,0.07272727272727272,3.218181818181818,4.754545454545454,2.0363636363636366,0.7272727272727273,3.8,2.8545454545454545,1.6,0.8181818181818182,3.609090909090909,1.009090909090909,0.2909090909090909,1.0272727272727271,6.381818181818182,13.145454545454546
8797,37.2,2.563636363636364,1.518181818181818,8.772727272727272,1.3636363636363635,0.9545454545454546,1.5818181818181818,6.036363636363636,3.618181818181818,3.9,6.318181818181818,6.245454545454546,3.7636363636363637,8.90909090909091,1.9090909090909092,3.6999999999999997,5.654545454545454,3.7363636363636363,2.0,4.363636363636364,9.536363636363635
8815,41.19090909090909,8.918181818181818,3.0818181818181816,16.463636363636365,4.481818181818182,0.34545454545454546,0.7545454545454545,6.672727272727273,1.1727272727272726,2.6272727272727274,1.4454545454545453,2.1636363636363636,4.045454545454545,2.536363636363636,0.5,2.0454545454545454,0.18181818181818182,1.6727272727272726,1.9909090909090907,3.709090909090909,6.763636363636364
1549025,32.26363636363636,5.590909090909091,1.2090909090909092,8.718181818181819,5.172727272727273,0.00909090909090909,0.5545454545454546,1.3454545454545455,4.181818181818182,6.5636363636363635,1.5,2.372727272727273,1.4272727272727272,3.6999999999999997,1.0545454545454545,0.7181818181818181,2.6818181818181817,1.0,0.27272727272727276,3.172727272727273,9.10909090909091
8857,25.154545454545456,1.190909090909091,1.781818181818182,3.4727272727272727,0.05454545454545455,0.7181818181818181,2.5545454545454547,1.0,0.6727272727272727,1.5363636363636364,2.9545454545454546,2.463636363636364,1.1272727272727272,3.118181818181818,2.0545454545454542,1.5454545454545454,1.4090909090909092,0.9454545454545455,1.6181818181818182,1.709090909090909,2.481818181818182
8878,48.763636363636365,8.754545454545456,2.4181818181818184,18.009090909090908,10.963636363636365,0.8272727272727272,0.33636363636363636,2.1272727272727274,1.4545454545454546,3.872727272727273,0.7363636363636363,1.4545454545454546,3.7181818181818183,2.7,1.3545454545454547,0.5272727272727272,0.3090909090909091,0.5545454545454546,1.8272727272727274,5.790909090909091,5.254545454545455
8892,16.10909090909091,0.8363636363636363,0.5272727272727272,1.1363636363636365,0.00909090909090909,2.4454545454545453,3.290909090909091,1.9909090909090907,4.2,15.009090909090908,4.772727272727273,8.818181818181818,4.481818181818182,13.636363636363635,10.6,12.445454545454545,10.163636363636364,1.2909090909090908,0.5,0.4636363636363636,12.890909090909092
8908,34.872727272727275,8.027272727272727,1.709090909090909,17.345454545454544,8.672727272727272,0.06363636363636364,0.27272727272727276,2.9727272727272727,3.8,3.118181818181818,0.890909090909091,1.9545454545454546,2.7818181818181817,2.1999999999999997,0.6090909090909091,0.9181818181818182,0.8636363636363636,0.34545454545454546,3.272727272727273,4.3999999999999995,5.072727272727272
3893,24.8,0.5181818181818182,0.07272727272727272,2.5045454545454544,0.39545454545454545,0.38181818181818183,2.0363636363636366,1.8590909090909091,2.5318181818181817,7.636363636363637,5.495454545454546,5.059090909090909,4.00909090909091,6.159090909090909,5.445454545454545,4.672727272727273,1.9090909090909092,4.190909090909091,0.6590909090909091,3.040909090909091,10.636363636363637
8914,30.572727272727274,0.4454545454545455,0.2545454545454546,6.0,2.690909090909091,0.4,1.0545454545454545,2.7909090909090906,3.127272727272727,4.781818181818181,2.690909090909091,6.427272727272728,2.9727272727272727,4.290909090909091,2.381818181818182,3.5727272727272728,3.2818181818181817,0.8181818181818182,2.463636363636364,4.627272727272727,12.572727272727272
8918,30.80909090909091,0.5181818181818182,0.22727272727272727,5.836363636363636,2.3363636363636364,0.05454545454545455,0.7090909090909091,2.6272727272727274,3.854545454545454,7.845454545454546,2.618181818181818,6.581818181818182,1.927272727272727,2.9727272727272727,2.7090909090909094,4.463636363636363,3.4363636363636365,2.563636363636364,3.536363636363636,2.4727272727272727,13.681818181818182
15037,28.71818181818182,2.018181818181818,1.6545454545454543,5.209090909090909,1.981818181818182,2.0272727272727273,3.0090909090909093,3.8818181818181823,5.327272727272727,4.254545454545455,2.2363636363636363,6.090909090909091,3.5999999999999996,6.118181818181818,3.190909090909091,5.081818181818182,2.090909090909091,1.2090909090909092,4.2272727272727275,2.209090909090909,12.163636363636364
61771,47.845454545454544,3.609090909090909,1.4272727272727272,9.463636363636363,2.6090909090909093,0.5818181818181818,0.7363636363636363,8.345454545454544,6.5181818181818185,6.2,2.2181818181818183,8.327272727272728,4.3,3.954545454545454,2.0,4.945454545454545,1.3363636363636364,1.2363636363636363,2.8545454545454545,5.363636363636363,22.736363636363635
145742,23.081818181818182,2.2363636363636363,1.5727272727272728,3.0636363636363635,0.9272727272727272,3.1636363636363636,4.9,2.5454545454545454,1.6727272727272726,5.709090909090909,4.6818181818181825,5.427272727272727,4.2,9.89090909090909,7.345454545454546,6.8545454545454545,5.872727272727272,3.4090909090909087,1.9090909090909092,0.7545454545454545,10.163636363636364
8697,29.463636363636365,1.3545454545454547,2.4,2.8000000000000003,0.7000000000000001,1.5636363636363635,2.8363636363636364,6.381818181818182,3.1363636363636362,7.454545454545454,3.4545454545454546,7.245454545454545,4.1000000000000005,8.472727272727273,4.263636363636364,4.054545454545455,4.1454545454545455,4.045454545454545,1.0454545454545454,1.281818181818182,16.363636363636363
994,36.18181818181818,4.818181818181818,2.8909090909090907,9.318181818181818,2.181818181818182,0.8454545454545455,1.5954545454545455,3.8181818181818183,1.6045454545454547,4.418181818181818,5.3545454545454545,1.8863636363636365,3.686363636363636,6.331818181818181,1.3681818181818182,3.25,1.781818181818182,2.5818181818181816,0.8181818181818182,3.036363636363636,4.940909090909091
9012,24.80909090909091,5.2,1.709090909090909,0.4454545454545455,0.0,4.409090909090909,7.454545454545454,8.49090909090909,1.2545454545454546,8.027272727272727,20.145454545454545,4.627272727272727,5.9363636363636365,8.9,2.1999999999999997,5.227272727272727,5.090909090909091,4.945454545454545,1.2181818181818183,0.8363636363636363,10.936363636363636
9016,22.845454545454547,1.5909090909090908,0.8727272727272728,4.163636363636364,0.8090909090909091,0.35454545454545455,1.8545454545454545,0.36363636363636365,1.518181818181818,1.7545454545454544,1.927272727272727,1.7454545454545456,1.790909090909091,2.7181818181818183,0.8636363636363636,1.5818181818181818,1.1090909090909091,1.309090909090909,1.9454545454545453,2.563636363636364,3.0636363636363635
9024,40.24545454545454,1.4363636363636363,1.2272727272727273,10.818181818181818,4.918181818181818,0.5545454545454546,0.18181818181818182,6.372727272727273,1.609090909090909,3.3363636363636364,0.8545454545454545,5.8999999999999995,4.6909090909090905,1.690909090909091,0.8999999999999999,3.7181818181818183,0.05454545454545455,1.709090909090909,3.036363636363636,7.163636363636364,9.663636363636364
9025,39.445454545454545,6.1909090909090905,2.0,10.963636363636365,2.563636363636364,1.2090909090909092,2.0636363636363635,6.9,4.545454545454546,3.372727272727273,6.263636363636365,4.536363636363636,4.663636363636363,6.027272727272727,1.2454545454545454,3.227272727272727,1.4090909090909092,2.0545454545454542,1.3545454545454547,4.554545454545455,9.936363636363636
5363491,18.922727272727272,1.2,0.5681818181818182,2.368181818181818,0.12272727272727273,0.35000000000000003,1.4636363636363636,0.9454545454545455,1.4045454545454545,2.0272727272727273,1.0954545454545455,0.33636363636363636,1.05,2.2636363636363637,1.9,0.8500000000000001,0.2818181818181818,0.8136363636363636,0.7454545454545454,1.4909090909090907,1.3636363636363635
165675,49.418181818181814,5.027272727272727,1.0454545454545454,7.463636363636364,0.2363636363636364,0.15454545454545454,0.6636363636363637,6.054545454545455,8.227272727272727,2.381818181818182,1.2545454545454546,6.418181818181819,3.1454545454545455,2.209090909090909,0.5181818181818182,2.5272727272727273,1.518181818181818,1.309090909090909,3.672727272727273,4.8090909090909095,18.72727272727273
27440,23.9,1.3909090909090909,0.45454545454545453,3.3363636363636364,2.009090909090909,2.5,3.8363636363636364,5.172727272727273,3.1818181818181817,8.163636363636364,4.3,11.627272727272727,4.1090909090909085,6.463636363636363,3.954545454545454,8.39090909090909,4.818181818181818,0.5363636363636364,0.6,0.6,25.081818181818182
61809,29.69090909090909,7.109090909090909,2.672727272727273,7.945454545454546,1.6636363636363636,2.481818181818182,5.072727272727272,4.745454545454546,2.0636363636363635,7.718181818181819,8.09090909090909,7.090909090909091,4.418181818181818,4.018181818181818,1.9181818181818182,3.127272727272727,3.6454545454545455,0.7272727272727273,1.8272727272727274,2.009090909090909,11.472727272727273
27457,36.872727272727275,11.481818181818182,10.527272727272727,8.19090909090909,0.4909090909090909,3.1636363636363636,3.663636363636363,5.863636363636364,2.909090909090909,4.890909090909091,11.172727272727274,2.5818181818181816,7.4818181818181815,7.872727272727273,3.481818181818182,3.781818181818182,5.690909090909091,4.881818181818182,2.463636363636364,1.0999999999999999,6.645454545454546
27458,27.18181818181818,2.3,1.190909090909091,1.7000000000000002,0.20909090909090908,0.00909090909090909,0.5636363636363636,3.6999999999999997,3.318181818181818,3.5909090909090913,3.0545454545454547,3.1363636363636362,0.6545454545454545,7.1,3.0454545454545454,2.1272727272727274,5.209090909090909,7.163636363636364,6.136363636363637,2.0545454545454542,6.3
15380,27.809090909090912,2.936363636363636,0.6818181818181818,3.9,1.4363636363636363,2.6,7.9818181818181815,5.463636363636364,2.5545454545454547,8.227272727272727,3.2636363636363637,5.872727272727272,2.4454545454545453,5.2727272727272725,3.5454545454545454,3.018181818181818,4.954545454545454,1.9454545454545453,1.1545454545454545,0.42727272727272725,8.89090909090909
565690,31.672727272727276,1.7000000000000002,0.990909090909091,7.381818181818183,2.8545454545454545,0.5272727272727272,2.0272727272727273,3.709090909090909,0.6363636363636364,4.863636363636363,2.6545454545454548,1.6363636363636365,2.4909090909090907,4.6454545454545455,2.618181818181818,2.0,1.0545454545454545,0.2909090909090909,1.6545454545454543,2.727272727272727,3.0090909090909093
85522,21.78181818181818,3.8363636363636364,0.06363636363636364,3.4727272727272727,1.2545454545454546,3.7454545454545456,5.809090909090909,5.2,2.327272727272727,8.354545454545455,3.972727272727273,5.1454545454545455,3.4272727272727272,7.445454545454545,5.754545454545455,7.281818181818182,7.472727272727273,0.3,1.0,1.2090909090909092,10.10909090909091
