,CID,IsomericSMILES,AATSC0i,ATSC3c,NaaS,PEOE_VSA4,FCSP3,C1SP2,EState_VSA4,ATSC7d,NssS,SaaNH,nAHRing,JGI3,nCl,Xch-7dv,AATSC1v,RPCG,SMR_VSA6,SaaO,AATS1m,ATSC5se,JGI8,NdssC,JGI6,nBase,ATSC3m,nFaHRing,n8FHRing,IC2,n9FARing,NdsCH,n8FRing,JGI7,EState_VSA3,PEOE_VSA10,JGI4,C2SP1,ATSC2dv,PEOE_VSA2,n10FAHRing,PEOE_VSA3,ATSC6se,NssNH,n8FARing,SdsN,NdCH2,SsssN,JGI5,EState_VSA6,IC0,BalabanJ,NtN,SlogP_VSA11,PEOE_VSA9,n8FAHRing
115,8375,CC(=O)C1=CC=CC=C1O,1.3544207531232084,-0.08574177763806277,0,0.0,0.125,0,0.0,0.925925925925926,0,0.0,0,0.07291666666666666,0,0.026311488763887718,2.5053913276557958,0.2963050136301409,0.0,0.0,91.07319744444445,-0.8949424197530856,0.0,1,0.0,0,-174.42933359259263,0,0,3.350209029099897,0,0,0,0.0,5.563451491696996,5.749511833283905,0.03777777777777778,0,3.0,4.794537184071822,0,0.0,0.20856918518518427,0,0,0.0,0,0.0,0.0625,18.19910120538483,1.3921472236645345,2.3960449098608665,0,5.749511833283905,5.563451491696996,0
116,14491,C(CCCS)CCS,1.5756105022987752,0.0060046504305300025,0,25.257578296025983,1.0,0,11.505707213493578,0.5702479338842974,0,0.0,0,0.025,0,0.0,-6.157506717527231,0.17865518628911933,11.505707213493578,0.0,81.01828290476189,-0.004078090909090981,0.0,0,0.020408163265306124,0,25.163579338843263,0,0,2.5503407095463886,0,0,0,0.0,0.0,0.0,0.020000000000000004,0,-8.40934598510356,0.0,0,0.0,-0.009196842975206626,0,0,0.0,0,0.0,0.018518518518518517,0.0,1.2406705316766884,2.53006045688352,0,0.0,0.0,0
117,4133,COC(=O)C1=CC=CC=C1O,1.338801329605295,-0.12398739928017591,0,0.0,0.125,1,0.0,2.6204986149584495,0,0.0,0,0.062499999999999986,0,0.026311488763887718,0.1592830870169058,0.24343511964524922,7.109797541277533,0.0,98.91481110526315,-1.2066546149584476,0.0,1,0.04,0,50.82647369252065,0,0,3.471354487013928,0,0,0,0.0,0.0,11.3129633249809,0.03822222222222223,0,11.653739612188364,0.0,0,4.794537184071822,-0.5775970526315795,0,0,0.0,0,0.0,0.030555555555555558,12.13273413692322,1.4713544870139295,2.402033069333676,0,5.749511833283905,7.109797541277533,0
118,14514,CC1=CC=C(O1)C(=O)C,1.3286472400668776,0.0684380390500623,0,0.0,0.2857142857142857,0,5.760247418874442,2.5224913494809678,0,0.0,0,0.07465277777777778,0,0.04096513531643303,-2.6761683756115597,0.24678937366963768,0.0,4.99537037037037,90.52549394117646,0.08417954325259536,0.0,1,0.0,0,-426.28594742906574,0,0,3.0574760762899316,0,0,0,0.0,5.760247418874442,5.760247418874442,0.082,0,13.269896193771626,4.794537184071822,0,0.0,-0.34840862283737,0,0,0.0,0,0.0,0.0,12.13273413692322,1.402081402756032,2.3006345495185885,0,0.0,0.0,0
119,3102,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,1.3593217007905543,0.04548532898877274,0,0.0,0.0,0,11.126902983393991,0.4444444444444453,0,0.0,0,0.048611111111111105,0,0.032075014954979206,1.6880887706287115,0.22298788561871127,0.0,0.0,93.31730252000003,-0.4028615555555546,0.0,1,0.009795918367346938,0,70.49740334722222,0,0,2.3045851693377997,0,0,0,0.012152777777777776,0.0,0.0,0.027301587301587295,0,-4.0,4.794537184071822,0,0.0,-0.2283377777777778,0,0,0.0,0,0.0,0.011574074074074073,0.0,1.1964209471916636,1.8179762710410508,0,0.0,0.0,0
120,660,C1CC(=O)OC2=CC=CC=C21,1.36755012643909,-0.021337232885052213,0,0.0,0.2222222222222222,1,17.73378494790691,1.4044321329639886,0,0.0,1,0.031249999999999993,0,0.07086153453972865,0.36969111545513167,0.34919102966359794,0.0,0.0,98.58628800000002,-0.07481033795013899,0.0,1,0.04,0,-109.50313335457069,0,0,3.300559092390953,0,0,0,0.0,6.4208216229260096,5.749511833283905,0.06944444444444445,0,11.008310249307485,4.794537184071822,1,0.0,-0.12361083656509715,0,0,0.0,0,0.0,0.020833333333333336,0.0,1.3779630390761746,1.9323192636083935,0,5.749511833283905,6.4208216229260096,0
121,8419,COC1=C(C=C(C=C1)C=O)OC,1.3267071728954116,0.369796707722728,0,0.0,0.2222222222222222,1,6.286160523129555,5.206611570247933,0,0.0,0,0.04296875,0,0.033530743921848544,-4.066075053597935,0.11900324582076825,14.219595082555067,0.0,95.079076,-0.4239019504132226,0.0,0,0.01360544217687075,0,-58.510413223140766,0,0,3.265583322887734,0,1,0,0.0,17.062475158264807,6.286160523129555,0.05777777777777778,0,-13.0,4.794537184071822,0,0.0,1.0878682644628082,0,0,0.0,0,0.0,0.04265873015873016,25.30889874666236,1.436545552091029,2.4126954934973486,0,11.49902366656781,14.219595082555067,0
122,6114390,C/C=C/C1=CC(=C(C=C1)OC(=O)CC2=CC=CC=C2)OC,1.3619235134074426,0.16574619410678496,0,0.0,0.16666666666666666,1,11.126902983393991,-1.803418803418804,0,0.0,0,0.040178571428571425,0,0.05621120450317426,-0.8044239032450926,0.175551368389384,7.109797541277533,0.0,90.78093965000002,-0.25466061538461376,0.007952254976064499,1,0.02224489795918367,0,-164.31630905917112,0,0,4.136838436311704,0,2,0,0.006944444444444444,11.49902366656781,0.0,0.04170940170940171,0,10.923076923076916,4.794537184071822,0,0.0,-1.059886343195265,0,0,0.0,0,0.0,0.023148148148148147,13.176164609739143,1.3143204867061788,1.7471319343588303,0,11.49902366656781,13.530619164203543,0
123,61048,CC(C)COC(=O)C1=CC=CC=C1,1.3226515631834255,0.12955572588708678,0,0.0,0.36363636363636365,1,0.0,-3.5994513031550075,0,0.0,0,0.040178571428571425,0,0.016037507477489603,-1.785732707986945,0.3014322651104086,6.606881964512918,0.0,81.06045959259261,-0.5885085212620005,0.02040816326530612,1,0.020291545189504375,0,-24.15460608230456,0,0,3.42620961398098,0,0,0,0.013194444444444446,18.088239502371305,0.0,0.031919191919191924,0,31.864197530864207,0.0,0,4.794537184071822,-0.9888256351165965,0,0,0.0,0,0.0,0.02638888888888889,12.13273413692322,1.297231327577664,2.16665114327521,0,0.0,12.170333456209914,0
124,2345,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,1.3700282395869987,0.11851226743223656,0,0.0,0.07142857142857142,1,5.563451491696996,-2.6479591836734695,0,0.0,0,0.02631578947368421,0,0.038717968058815326,0.23154755658982015,0.26163384865087896,0.0,0.0,94.53361093103452,-0.6437822040816314,0.004031242126480223,1,0.011904761904761904,0,-31.356917489795848,0,0,2.9956029237290127,0,0,0,0.003156565656565657,12.170333456209914,6.606881964512918,0.024444444444444442,0,-8.0,0.0,0,4.794537184071822,-0.554658285714285,0,0,0.0,0,0.0,0.027243589743589744,12.13273413692322,1.2958363892911637,1.6331955838170882,0,0.0,5.563451491696996,0
125,8438,C1OC2=C(O1)C=C(C=C2)C=O,1.3696691016111888,0.1175052868838433,0,0.0,0.125,1,6.286160523129555,2.339100346020761,0,0.0,1,0.038995726495726496,0,0.06167777167280534,-1.901953362252743,0.18125485018367798,6.792942306099827,0.0,113.51729555555558,0.4297096747404843,0.0,0,0.02777777777777777,0,-191.68761526297575,0,0,3.4548223999466066,1,1,0,0.0,17.062475158264807,6.286160523129555,0.051041666666666666,0,-25.788927335640146,4.794537184071822,0,0.0,0.5676349342560552,0,0,0.0,0,0.0,0.035625000000000004,18.19910120538483,1.4836591643979626,1.9100379782119001,0,11.49902366656781,0.0,0
126,637796,C/C=C/C1=CC2=C(C=C1)OCO2,1.3592534272394197,0.060838779150114944,0,0.0,0.2,0,17.062475158264807,-2.661157024793388,0,0.0,1,0.03621031746031746,0,0.06167777167280533,-1.4019684594567094,0.19281210083022737,6.792942306099827,0.0,95.13495326086957,-0.0626872727272743,0.0,0,0.023888888888888883,0,-92.95528667768605,0,0,3.606936732175321,1,2,0,0.020408163265306117,6.792942306099827,0.0,0.04083333333333333,0,12.041322314049586,0.0,0,0.0,-0.04780099173553832,0,0,0.0,0,0.0,0.028379629629629637,0.0,1.3485878960124222,1.8376335396583445,0,11.49902366656781,0.0,0
127,8452,C1CCC(=O)C1,1.2575230016635293,0.005949121040296465,0,0.0,0.8,0,25.683286491704038,0.0,0,0.0,0,0.1111111111111111,0,0.0,-6.178799973847809e-15,0.33810776227774986,0.0,0.0,72.16723557142856,0.0,0.0,1,0.0,0,-260.08576204081646,0,0,2.378783493486176,0,0,0,0.0,5.783244946364939,5.783244946364939,0.0,0,-6.22448979591837,4.794537184071822,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,1.2638091738835462,2.1841055696360683,0,0.0,0.0,0
128,8467,CCOC1=C(C=CC(=C1)C=O)O,1.3267071728954116,0.3314653337684993,0,0.0,0.2222222222222222,1,0.0,3.5702479338842963,0,0.0,0,0.04583333333333333,0,0.034468103478167096,-0.06314714775900294,0.2107463541807668,6.606881964512918,0.0,93.0845321818182,0.14262439669421492,0.0,0,0.02020408163265306,0,71.19124719834699,0,0,3.936260027531527,0,1,0,0.0,24.206005812623374,6.286160523129555,0.0593939393939394,0,8.0,4.794537184071822,0,0.0,0.44947553719008204,0,0,0.0,0,0.0,0.03298611111111111,0.0,1.436545552091029,2.3573021445164555,0,11.49902366656781,6.606881964512918,0
129,1183,COC1=C(C=CC(=C1)C=O)O,1.338801329605295,0.3736597851513594,0,0.0,0.125,1,0.0,3.6869806094182835,0,0.0,0,0.04910714285714285,0,0.034468103478167096,0.15928308701690655,0.2150342417119097,7.109797541277533,0.0,98.91481110526315,-0.026084664819944557,0.0,0,0.0,0,-115.2232779916899,0,0,3.7474130395316396,0,1,0,0.0,17.599123848110455,6.286160523129555,0.0637037037037037,0,-13.767313019390587,4.794537184071822,0,0.0,0.9187624598337939,0,0,0.0,0,0.0,0.04722222222222223,0.0,1.4713544870139295,2.3738557316390883,0,11.49902366656781,7.109797541277533,0
130,8468,COC1=C(C=CC(=C1)C(=O)O)O,1.3194555899077591,0.3786693496562311,0,0.0,0.125,1,0.0,4.6800000000000015,0,0.0,0,0.05078125,0,0.032607345197395415,2.489116320276934,0.18818272428686006,7.109797541277533,0.0,103.7782652,0.6538239999999996,0.0,1,0.0,0,-119.68078516000004,0,0,3.7464393446710154,0,0,0,0.0,0.0,0.0,0.06303030303030303,0,4.8000000000000025,0.0,0,4.794537184071822,1.6583079999999986,0,0,0.0,0,0.0,0.05853174603174603,0.0,1.5219280948873621,2.4381669647196818,0,11.49902366656781,12.673249032974528,0
131,326,CC(C)C1=CC=C(C=C1)C=O,1.3452249271309398,0.015600595732923756,0,0.0,0.3,1,11.849612014826551,-0.12476370510397036,0,0.0,0,0.038461538461538464,0,0.032075014954979206,-1.4927800867149597e-15,0.21316765249564834,0.0,0.0,77.39522847826088,-0.023752937618148836,0.0,0,0.0272108843537415,0,-163.6282896786391,0,0,3.4144413036949723,0,1,0,0.0,5.917906046161393,6.286160523129555,0.052777777777777785,0,1.442344045368623,4.794537184071822,0,0.0,0.15871373913043346,0,0,0.0,0,0.0,0.07465277777777779,0.0,1.208830175294948,2.242704555869001,0,0.0,0.0,0
132,31209,CCCCCC(=CC1=CC=CC=C1)C=O,1.3365424317577856,0.004930756778576398,0,0.0,0.35714285714285715,1,30.264359790747836,-2.2314049586776856,0,0.0,0,0.03515625,0,0.018518518518518517,2.0101822655283143e-14,0.15756799502078234,0.0,0.0,73.62997778787883,0.02185844628099159,0.0065507684555303584,1,0.013469387755102041,0,62.921286314049574,0,0,3.7556266947226713,0,2,0,0.008897569444444444,0.0,6.286160523129555,0.02793650793650794,0,3.66666666666667,4.794537184071822,0,0.0,-0.17662747842056953,0,0,0.0,0,0.0,0.01240079365079365,0.0,1.154648091032148,2.1315083064524063,0,0.0,0.0,0
133,31210,CCCCOC(=O)CC1=CC=CC=C1,1.314527977316194,-0.07240193255850369,0,0.0,0.4166666666666667,1,18.405094737549014,-1.657777777777778,0,0.0,0,0.040178571428571425,0,0.022680460581325723,-1.642142191088207,0.2593244279953777,6.606881964512918,0.0,78.57035686666671,-0.7612169600000006,0.0065507684555303584,1,0.011156462585034013,0,-73.90163240000003,0,0,3.802910079649727,0,0,0,0.0072337962962962955,13.027703587438928,0.0,0.0325925925925926,0,8.657777777777774,4.794537184071822,0,0.0,-0.6160156800000002,0,0,0.0,0,0.0,0.01578282828282828,0.0,1.272905595320056,2.0265771237556107,0,0.0,13.027703587438928,0
134,31219,CCC(=O)OCC1=CC=CC=C1,1.3319764761990542,0.05731028822565628,0,0.0,0.3,1,5.563451491696996,-2.25,0,0.0,0,0.015625,0,0.022680460581325723,-1.9542887435165899,0.28381176966822863,0.0,0.0,84.17308800000002,-0.043375111111111114,0.02040816326530612,1,0.011778425655976678,0,-82.91002419444445,0,0,3.5383201891060003,0,0,0,0.017795138888888888,13.027703587438928,6.606881964512918,0.03888888888888889,0,4.1111111111111045,4.794537184071822,0,0.0,-0.2298231111111111,0,0,0.0,0,0.0,0.025173611111111112,6.923737199690624,1.3250112108241772,2.045533324704611,0,0.0,0.0,0
135,778574,CC(C)COC(=O)/C=C/C1=CC=CC=C1,1.333677162044494,0.039965098601539316,0,0.0,0.3076923076923077,1,5.563451491696996,-1.506763787721124,0,0.0,0,0.020833333333333332,0,0.018518518518518517,-1.5379063183968735,0.27305945845936735,6.606881964512918,0.0,80.68951054838713,0.084784158168575,0.011733794046719216,1,0.008244897959183674,0,-232.40763468782518,0,0,3.473030279390306,0,2,0,0.016710069444444444,12.52478801067431,0.0,0.04592592592592593,0,15.347554630593127,0.0,0,4.794537184071822,-1.094276187304888,0,0,0.0,0,0.0,0.019764957264957264,6.076020106833881,1.2733667511664173,2.0184215424868355,0,0.0,6.606881964512918,0
136,31225,CCC(=O)OCCC1=CC=CC=C1,1.3226515631834255,-0.0010046261084441087,0,0.0,0.36363636363636365,1,6.4208216229260096,-2.758573388203018,0,0.0,0,0.02403846153846154,0,0.022680460581325723,-1.7857327079869434,0.2720430686880881,6.606881964512918,0.0,81.06045959259261,-0.2372512153635117,0.013290501385739478,1,0.017755102040816324,0,-106.58912662277095,0,0,3.602316558505553,0,0,0,0.009424603174603174,13.027703587438928,0.0,0.016790123456790124,0,-0.024691358024689938,4.794537184071822,0,0.0,0.0737822331961584,0,0,0.0,0,0.0,0.025173611111111112,6.923737199690624,1.297231327577664,1.9756005925238305,0,0.0,6.606881964512918,0
137,61052,CCC(=O)OCCCC1=CC=CC=C1,1.314527977316195,0.0054166417392762,0,0.0,0.4166666666666667,1,12.841643245852019,0.34222222222222176,0,0.0,0,0.02232142857142857,0,0.022680460581325723,-1.64214219108822,0.26196812306337114,6.606881964512918,0.0,78.57035686666671,-0.012059839999999811,0.007666558686966848,1,0.017755102040816324,0,-73.90163240000004,0,0,3.802910079649727,0,0,0,0.013237847222222222,13.027703587438928,0.0,0.023111111111111114,0,2.6577777777777745,4.794537184071822,0,0.0,-0.13062719999999994,0,0,0.0,0,0.0,0.010030864197530864,6.923737199690624,1.272905595320056,1.9192094849337573,0,0.0,6.606881964512918,0
138,31234,C1=CC=C(C=C1)CCCO,1.3232686965462386,-0.004349120357631995,0,0.0,0.3333333333333333,0,12.841643245852019,0.5785123966942153,0,0.0,0,0.020833333333333332,0,0.022680460581325723,1.7483377370299984,0.26249902799657515,6.606881964512918,0.0,74.53845627272726,0.15923018181818133,0.0,0,0.020136054421768707,0,-91.3200320165289,0,0,3.442862165155465,0,0,0,0.027777777777777776,0.0,0.0,0.025185185185185185,0,-18.561983471074377,0.0,0,0.0,-0.05699242975206592,0,0,0.0,0,0.0,0.018055555555555554,0.0,1.2072100267448116,2.017237221657055,0,0.0,0.0,0
139,126,C1=CC(=CC=C1C=O)O,1.3664032755699813,0.02092805506118776,0,0.0,0.0,1,6.286160523129555,0.7200000000000002,0,0.0,0,0.027777777777777776,0,0.028460107352488433,3.21636611658676,0.31147883967712403,0.0,0.0,98.05595046666666,-0.1643896533333335,0.0,0,0.0,0,-200.28929458666664,0,0,3.3735572622751846,0,1,0,0.0,5.563451491696996,12.03567235641346,0.08555555555555555,0,-20.968888888888888,4.794537184071822,0,0.0,0.5515693866666673,0,0,0.0,0,0.0,0.05902777777777778,12.13273413692322,1.4294732983598406,2.180401745706209,0,5.749511833283905,0.0,0
140,31244,COC1=CC=C(C=C1)C=O,1.3544207531232084,0.05406529924772469,0,0.0,0.125,1,12.03567235641346,-0.12345679012345667,0,0.0,0,0.022727272727272728,0,0.027377737768152464,-2.387076112814023,0.16093610003430026,7.109797541277533,0.0,93.51097322222222,0.019810962962962305,0.0,0,0.020408163265306124,0,-173.47635296296298,0,0,3.4613201402110083,0,1,0,0.0,5.563451491696996,12.03567235641346,0.0637037037037037,0,-22.0,4.794537184071822,0,0.0,0.8311241481481478,0,0,0.0,0,0.0,0.060185185185185196,31.37526581512397,1.3921472236645345,2.173831978453414,0,5.749511833283905,7.109797541277533,0
141,31246,CCCC(=O)CCC,1.1873465309665028,-0.008134114715658778,0,0.0,0.8571428571428571,0,25.683286491704038,1.3388429752066113,0,0.0,0,0.0625,0,0.0,-4.587290958150963,0.2506833626252266,0.0,0.0,58.44037842857142,-0.5581703140495848,0.0,1,0.0,0,-10.926268016528944,0,0,2.7544418457133455,0,0,0,0.0,5.783244946364939,5.783244946364939,0.016000000000000004,0,2.049586776859504,4.794537184071822,0,0.0,0.09942955371900651,0,0,0.0,0,0.0,0.027777777777777776,0.0,1.143320102127766,2.919612641438553,0,0.0,0.0,0
142,31249,CCOC(=O)CCC(=O)OCC,1.168939750644129,-0.06426521494523822,0,0.0,0.75,2,0.0,-2.106508875739645,0,0.0,0,0.045454545454545456,0,0.0,-7.444709102715308,0.2042404601725589,13.213763929025836,0.0,81.75215084000001,2.4055498224852068,0.012345679012345675,2,0.020408163265306124,0,-27.122109071005937,0,0,3.0269868333592873,0,0,0,0.00625,13.213763929025836,0.0,0.03200000000000001,0,23.585798816568058,9.589074368143644,0,0.0,0.8691368994082844,0,0,0.0,0,0.0,0.020833333333333332,13.847474399381248,1.419556298571613,3.267368163754322,0,0.0,26.055407174877857,0
143,31252,CC1=CN=C(C=N1)C,1.5821573073122488,0.005043229110780653,0,0.0,0.3333333333333333,2,11.387855989696922,2.25,0,0.0,0,0.03571428571428571,0,0.03333333333333333,-5.058666082756633,0.1541802748108708,0.0,0.0,84.1790935,0.10750599999999899,0.0,0,0.0,0,-396.50799199999994,0,0,3.0306390622295662,0,0,0,0.0,0.0,0.0,0.1511111111111111,0,-0.09375,9.967957041894417,0,0.0,-0.016758000000000228,0,0,0.0,0,0.0,0.0,12.393687143226153,1.4056390622295665,2.1923771580194713,0,0.0,11.387855989696922,0
144,31260,CC(C)CCO,1.0981922834346531,-0.004145435569218495,0,0.0,1.0,0,6.4208216229260096,0.0,0,0.0,0,0.08333333333333333,0,0.0,-4.6614853997706165,0.35344782983522566,6.606881964512918,0.0,54.03090782352939,-0.4623425185185178,0.0,0,0.0,0,-247.74387251851857,0,0,2.974937501201927,0,0,0,0.0,12.52478801067431,0.0,0.0,0,-13.135802469135802,0.0,0,0.0,0.062152296296295984,0,0,0.0,0,0.0,0.0,0.0,1.134969974603941,2.6272148478988635,0,0.0,0.0,0
145,31265,CCCCCC(=O)OCC,1.1667468742956202,-0.034970201540336046,0,0.0,0.875,1,19.26246486877803,-1.1360946745562126,0,0.0,0,0.046875,0,0.0,-6.025601319619796,0.3159634657890515,6.606881964512918,0.0,65.43160404,-0.6127857514792882,0.0,1,0.010204081632653062,0,75.18041668639049,0,0,3.353533948577481,0,0,0,0.015625,13.027703587438928,0.0,0.02285714285714286,0,18.27218934911243,4.794537184071822,0,0.0,-0.20596071005917163,0,0,0.0,0,0.0,0.02222222222222222,0.0,1.2389012566026305,2.968015041036938,0,0.0,6.606881964512918,0
146,31266,CCCCCC(=O)OCC=C,1.2171597533114171,0.012864047389992509,0,0.0,0.6666666666666666,2,19.26246486877803,-1.0000000000000002,0,0.0,0,0.04166666666666667,0,0.0,-5.45059566706522,0.28158548876558087,6.606881964512918,0.0,68.46362392307692,-0.34971199999999986,0.012345679012345675,1,0.00816326530612245,0,81.71119459259262,0,0,3.7821222241453056,0,1,0,0.010416666666666666,13.027703587438928,6.606881964512918,0.030000000000000006,0,16.17009602194788,4.794537184071822,0,0.0,-0.5213759999999998,0,0,0.0,1,0.0,0.015873015873015872,6.076020106833881,1.2538013905715868,3.017123749997144,0,0.0,0.0,0
147,261,CCCC=O,1.16674687429562,-0.0020579625540590174,0,0.0,0.75,1,12.706982146055566,0.0,0,0.0,0,0.0625,0,0.0,-7.816387454402165,0.2859087154310838,0.0,0.0,60.15108799999999,-0.31127396449704026,0.0,0,0.0,0,26.95529550295853,0,0,3.0269868333592873,0,1,0,0.0,6.4208216229260096,6.286160523129555,0.0,0,-5.183431952662722,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,1.2389012566026305,2.19060968716425,0,0.0,0.0,0
148,31268,C1CCNC1,1.2630561670357388,-0.01961168813912855,0,0.0,1.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,-1.778392561241466,0.3014467757417412,13.08951281182515,0.0,62.8745912142857,0.0,0.0,0,0.0,1,-275.2112945816328,0,0,2.378783493486176,0,0,0,0.0,0.0,0.0,0.0,0,-10.448979591836734,0.0,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,1.1981174211304033,2.083333333333333,0,0.0,0.0,0
149,31272,CCCCOC(=O)C,1.1508369018627587,-0.05996734261526596,0,0.0,0.8333333333333334,1,12.841643245852019,1.3500000000000003,0,0.0,0,0.05,0,0.0,-7.802189529917553,0.35311526527708065,6.606881964512918,0.0,68.35965826315787,-0.4146524799999999,0.0,1,0.0,0,-154.431627,0,0,3.3464393446710154,0,0,0,0.0,6.606881964512918,0.0,0.04000000000000001,0,8.96,4.794537184071822,0,0.0,-0.13838432000000014,0,0,0.0,0,0.0,0.037037037037037035,0.0,1.295461844238322,2.7158427612932585,0,0.0,6.606881964512918,0
150,31276,CC(C)CCOC(=O)C,1.1599130406570388,-0.08425712234904081,0,0.0,0.8571428571428571,1,6.4208216229260096,1.9451795841209834,0,0.0,0,0.06249999999999999,0,0.0,-6.799772746790381,0.3342056041124862,6.606881964512918,0.0,66.69599109090909,-0.6769236899810956,0.0,1,0.0,0,-452.8744296899812,0,0,3.3816201079487347,0,0,0,0.0,12.52478801067431,0.0,0.03200000000000001,0,2.376181474480159,4.794537184071822,0,0.0,-0.005039137996219391,0,0,0.0,0,0.0,0.05555555555555555,0.0,1.2646726793957221,2.914658625512464,0,0.0,6.606881964512918,0
151,196,C(CCC(=O)O)CC(=O)O,1.153614450462249,-0.1544841365457978,0,0.0,0.6666666666666666,2,0.0,-4.440892098500626e-16,0,0.0,0,0.05357142857142856,0,0.0,-0.0519862644389366,0.1951419046351316,0.0,0.0,85.21511836842103,-1.289986279999999,0.0,2,0.04081632653061224,0,-256.2689147699999,0,0,2.9219280948873623,0,0,0,0.0,12.841643245852019,0.0,0.04000000000000001,0,15.519999999999998,9.589074368143644,0,0.0,-1.6766215199999976,0,0,0.0,0,0.0,0.02222222222222222,0.0,1.4854752972273344,2.909471975439737,0,0.0,0.0,0
152,31283,CCCCCCCCCCCCCC(=O)OCC,1.1907885689162483,-0.0344935628335749,0,0.0,0.9375,1,6.4208216229260096,-0.06239999999999975,0,0.0,0,0.0234375,0,0.0,-3.1533750268129888,0.2192074849298409,6.606881964512918,0.0,60.89013218367351,-0.3466366335999995,0.004938271604938271,1,0.006802721088435374,0,87.89394767999998,0,0,2.7209242772281583,0,0,0,0.005681818181818182,13.027703587438928,0.0,0.010666666666666668,0,8.473599999999996,4.794537184071822,0,0.0,-0.043738419199997484,0,0,0.0,0,0.0,0.008547008547008546,0.0,1.1238561897747246,2.9838869133222556,0,0.0,6.606881964512918,0
153,379,CCCCCCCC(=O)O,1.1667468742956202,-0.08588490259200901,0,0.0,0.875,1,12.841643245852019,-1.1360946745562126,0,0.0,0,0.03571428571428571,0,0.0,-2.503024762481549,0.28632525934474484,0.0,0.0,63.67640547999999,-0.1515641183431962,0.0,1,0.020408163265306124,0,-61.68396874556208,0,0,2.9800914122487625,0,0,0,0.020833333333333332,6.4208216229260096,0.0,0.026666666666666672,0,11.81065088757397,4.794537184071822,0,0.0,-0.20596071005917163,0,0,0.0,0,0.0,0.02222222222222222,0.0,1.2389012566026305,2.7731888559274704,0,0.0,0.0,0
154,454,CCCCCCCC=O,1.1907885689162483,-0.004208565816390116,0,0.0,0.875,1,19.127803768981575,-0.3583999999999996,0,0.0,0,0.020833333333333332,0,0.0,-4.0323418507142605,0.1892523549931771,0.0,0.0,58.15526016666666,-0.029029580800000135,0.0,0,0.01360544217687075,0,16.857272799999958,0,0,2.854693951646702,0,1,0,0.015625,0.0,6.286160523129555,0.016000000000000004,0,-11.872,0.0,0,0.0,-0.04373841920000003,0,0,0.0,0,0.0,0.013888888888888888,0.0,1.1238561897747246,2.595082706793886,0,0.0,0.0,0
155,1060,CC(=O)C(=O)O,1.1563843103727591,0.2079119904726554,0,0.0,0.3333333333333333,1,6.923737199690624,0.0,0,0.0,0,0.0,0,0.0,-1.9724644683587078,0.36931607556843393,0.0,0.0,101.94094055555554,0.39923711999999956,0.0,2,0.0,0,-174.75454271999996,0,0,2.8464393446710154,0,0,0,0.0,0.0,0.0,0.0,0,19.080000000000002,4.794537184071822,0,4.794537184071822,0.0,0,0,0.0,0,0.0,0.0,0.0,1.5709505944546684,2.9934972434784735,0,0.0,0.0,0
156,31404,CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C,1.282176606378696,-0.021015130655193205,0,0.0,0.6,0,11.126902983393991,20.64,0,0.0,0,0.09000000000000001,0,0.05098361657291579,0.8591137176832906,0.2775308070572661,0.0,0.0,66.26789550000005,-1.5031292100000038,0.0,0,0.0,0,-887.9170228499995,0,0,2.788845281576062,0,0,0,0.0,5.749511833283905,5.749511833283905,0.060800000000000014,0,35.18250000000002,0.0,0,0.0,-0.5398017899999996,0,0,0.0,0,0.0,0.04605263157894736,0.0,1.1058666211014743,2.909203484055445,0,5.749511833283905,0.0,0
157,8615,C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2N,1.443905456326197,-0.11155967357353011,0,0.0,0.13333333333333333,1,5.563451491696996,1.7750229568411375,0,0.0,0,0.04619565217391303,0,0.052606856947704214,2.563573624719701,0.20468484253563474,12.340549441675103,0.0,91.00947397058826,-1.3816609880624429,0.006027482217958407,1,0.015572998430141285,0,-43.68882704958669,0,0,3.646243650042768,0,0,0,0.013221153846153846,24.278541353819485,0.0,0.025185185185185185,0,0.8989898989898931,0.0,0,4.794537184071822,-0.4587726758494031,0,0,0.0,0,0.0,0.02132936507936508,24.26546827384644,1.4320693354719214,1.6229439164939494,0,0.0,12.170333456209914,0
158,875,C(C(C(=O)O)O)(C(=O)O)O,1.0337319752458587,0.3853372151781974,0,0.0,0.5,2,0.0,0.25,0,0.0,0,0.06249999999999999,0,0.0,7.147801279034583,0.15149654055233552,0.0,0.0,111.63322939999998,1.1260175624999995,0.0,2,0.0,0,-78.79763164062501,0,0,3.0,0,0,0,0.0,0.0,0.0,0.04000000000000001,0,-6.40625,0.0,0,9.589074368143644,-0.7108106249999997,0,0,0.0,0,0.0,0.0,0.0,1.561278124459133,3.8139946553332096,0,0.0,0.0,0
